model,model_size,checkpoint,step,tokens,word1,word2,phrase_AB,phrase_BA,overall_freq,rel_freq,layer,n_sentences_AB,n_sentences_BA,norm_AB,norm_BA,sum_sigma,self_sim_AB,self_sim_BA,self_sim_ratio,procrustes_dist,rotation_cost
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,action,character,action and character,character and action,1,1.0,24,500,500,111.06998443603516,112.96484375,12381.8984375,-0.0494389422237873,-0.0511465184390544,1.0345390928377425,0.1617336422204971,275.4697265625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,diamonds,rubies,diamonds and rubies,rubies and diamonds,20,0.65,24,500,500,115.5216293334961,120.09966278076172,13695.11328125,-0.0534827895462513,-0.0578113384544849,1.0809334917822555,0.1620872020721435,595.879638671875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,plans,projects,plans and projects,projects and plans,1,1.0,24,500,500,102.52130889892578,101.88631439208984,10238.99609375,-0.0421219654381275,-0.041606493294239,0.9877623909870576,0.1995690464973449,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,jacket,trousers,jacket and trousers,trousers and jacket,12,0.9166666666666666,24,500,500,90.45588684082033,92.25334930419922,8255.7724609375,-0.0327915661036968,-0.0341109409928321,1.0402351898949596,0.1459962278604507,610.2398681640625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,kind,quantity,kind and quantity,quantity and kind,0,,24,500,500,92.12515258789062,92.33455657958984,8317.14453125,-0.0340106897056102,-0.0341710224747657,1.004714187525843,0.2106813490390777,1601.6368408203125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,family,neighborhood,family and neighborhood,neighborhood and family,1,1.0,24,500,500,110.33440399169922,111.56375122070312,12113.244140625,-0.0487850718200206,-0.0498856529593467,1.02255979336028,0.177844226360321,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,nights,weekends,nights and weekends,weekends and nights,4,0.75,24,500,500,100.52446746826172,100.28386688232422,9862.9599609375,-0.0404961854219436,-0.0403080321848392,0.9953538034473128,0.2082397788763046,669.2487182617188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,labor,money,labor and money,money and labor,1,1.0,24,500,500,107.56877899169922,106.7707977294922,11274.529296875,-0.0463698245584964,-0.0456913970410823,0.9853692024096784,0.192396730184555,753.9234619140625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,shower,tub,shower and tub,tub and shower,0,,24,500,500,105.28460693359376,102.97551727294922,10735.953125,-0.0444241054356098,-0.042500827461481,0.9567064332467784,0.1430191695690155,463.492919921875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,aggression,hostility,aggression and hostility,hostility and aggression,0,,24,500,500,104.00716400146484,103.8316650390625,10569.8359375,-0.0433502681553363,-0.0432104766368866,0.9967753021054248,0.2062989622354507,329.0706787109375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,information,material,information and material,material and information,0,,24,500,500,95.37014770507812,94.95196533203124,8896.783203125,-0.0364490337669849,-0.0361357741057872,0.9914055427861188,0.187739148736,1011.795166015625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,despair,rage,despair and rage,rage and despair,5,0.2,24,500,500,82.27827453613281,79.2603988647461,6441.7392578125,-0.0271309334784746,-0.0251792035996913,0.9280625607544352,0.1637478917837143,516.1475830078125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,improvements,land,improvements and land,land and improvements,0,,24,500,500,99.41900634765624,99.12555694580078,9632.693359375,-0.0396101400256156,-0.039382267743349,0.9942471225267254,0.2127223908901214,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,landings,takeoffs,landings and takeoffs,takeoffs and landings,4,0.75,24,500,500,112.48206329345705,112.34415435791016,12429.0341796875,-0.0507037863135337,-0.0505860038101673,0.9976770471806948,0.1814088523387909,1829.6240234375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,novels,tales,novels and tales,tales and novels,2,0.5,24,500,500,109.1063003540039,108.95893096923828,11633.42578125,-0.0477055013179779,-0.0475833602249622,0.9974396853687472,0.2071377784013748,2264.570068359375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,corruption,crime,corruption and crime,crime and corruption,5,0.0,24,500,500,121.18854522705078,112.94409942626952,13519.8310546875,-0.0588605925440788,-0.051127728074789,0.8686240804745742,0.177822932600975,608.8265991210938
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,anthropology,psychology,anthropology and psychology,psychology and anthropology,0,,24,500,500,106.04672241210938,101.0572738647461,10604.8427734375,-0.0450708083808422,-0.0409321524202823,0.9081743569898112,0.1560821235179901,1460.2144775390625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,lecturer,writer,lecturer and writer,writer and lecturer,2,0.0,24,500,500,78.56867218017578,79.42481994628906,6176.64404296875,-0.0247395448386669,-0.0252837724983692,1.0219982891056143,0.1424732208251953,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,curettage,dilatation,curettage and dilatation,dilatation and curettage,0,,24,500,500,112.2846908569336,133.6383514404297,14822.0205078125,-0.0505297742784023,-0.071579985320568,1.4165902449155237,0.2146710306406021,1556.1346435546875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fog,mist,fog and mist,mist and fog,11,0.4545454545454545,24,500,500,78.45779418945312,78.01009368896484,6041.92138671875,-0.0246699173003435,-0.0243910811841487,0.9886973226217162,0.1608025133609771,324.0970764160156
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,field,stream,field and stream,stream and field,0,,24,500,500,113.2269515991211,114.3440170288086,12773.4453125,-0.0513784512877464,-0.0524030216038227,1.0199416348760328,0.1631472706794738,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,dates,events,dates and events,events and dates,2,1.0,24,500,500,99.845703125,98.25205993652344,9575.3017578125,-0.0399505011737346,-0.0386912487447261,0.968479683808413,0.2211275249719619,689.0741577148438
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,belly,chest,belly and chest,chest and belly,6,0.1666666666666666,24,500,500,103.628662109375,103.20433807373048,10495.294921875,-0.0430347174406051,-0.0426899194717407,0.9919879114033844,0.1936558932065963,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,power,scope,power and scope,scope and power,0,,24,500,500,76.69924926757812,75.10291290283203,5696.6748046875,-0.0235767140984535,-0.0226070024073123,0.9588699389112608,0.1517403572797775,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,counterpoint,harmony,counterpoint and harmony,harmony and counterpoint,6,0.0,24,500,500,111.22712707519533,111.95339965820312,12241.0830078125,-0.0495792776346206,-0.0502347201108932,1.0132200892700158,0.1836824715137481,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,pain,shame,pain and shame,shame and pain,4,0.5,24,500,500,102.73837280273438,100.18669891357422,10143.8759765625,-0.0423001013696193,-0.0402299538254737,0.9510604590268807,0.1742584258317947,698.8162841796875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,doorways,windows,doorways and windows,windows and doorways,4,1.0,24,500,500,106.12554931640624,105.93263244628906,10989.7939453125,-0.0451344437897205,-0.0449768416583538,0.9965081627658692,0.2120879292488098,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,history,identity,history and identity,identity and history,0,,24,500,500,116.50466918945312,117.14698791503906,13438.9296875,-0.0543966405093669,-0.055003672838211,1.0111593716663356,0.1747113913297653,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,anger,indignation,anger and indignation,indignation and anger,3,0.3333333333333333,24,500,500,80.34684753417969,85.01795196533203,6750.78466796875,-0.0258723180741071,-0.0289701502770185,1.1197353941783696,0.1587244570255279,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,cream,peaches,cream and peaches,peaches and cream,9,0.1111111111111111,24,500,500,109.76385498046876,108.27242279052734,11624.5341796875,-0.0482832863926887,-0.0469856411218643,0.9731243383006148,0.2110075056552887,2153.190185546875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,classmates,friends,classmates and friends,friends and classmates,2,0.5,24,500,500,102.68179321289062,98.01927947998048,9969.37109375,-0.0422555617988109,-0.0385081321001052,0.9113151135808324,0.1487502604722976,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,movements,positions,movements and positions,positions and movements,0,,24,500,500,101.39952087402344,100.57014465332033,10034.8984375,-0.0412041135132312,-0.040538489818573,0.9838456979678852,0.1796461641788482,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,barrels,boxes,barrels and boxes,boxes and barrels,30,0.3,24,500,500,122.67163848876952,123.69546508789062,14969.9814453125,-0.0603090822696685,-0.0613249205052852,1.0168438682431682,0.1634833961725235,1356.8074951171875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,costumes,masks,costumes and masks,masks and costumes,2,1.0,24,500,500,103.4947509765625,103.59586334228516,10540.537109375,-0.0429245792329311,-0.0430144406855106,1.0020934731145963,0.1837078928947448,271.592529296875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,attractions,repulsions,attractions and repulsions,repulsions and attractions,0,,24,500,500,97.55111694335938,96.0392074584961,9178.92578125,-0.038136538118124,-0.0369680523872375,0.9693604666667124,0.2034817039966583,667.8839721679688
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,effort,resources,effort and resources,resources and effort,0,,24,500,500,100.40491485595705,100.78734588623048,9863.96875,-0.040399570018053,-0.0407137833535671,1.0077776405880967,0.2243527472019195,339.68170166015625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,ability,age,ability and age,age and ability,2,0.0,24,500,500,116.8827667236328,120.93814849853516,13938.515625,-0.0547496378421783,-0.0586213804781436,1.0707172282513733,0.1675477921962738,712.8609619140625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,babylon,nineveh,babylon and nineveh,nineveh and babylon,2,0.5,24,500,500,96.2970199584961,100.27752685546876,9561.087890625,-0.037164069712162,-0.0403029359877109,1.0844597026068363,0.1433115005493164,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,love,veneration,love and veneration,veneration and love,3,1.0,24,500,500,105.95333862304688,104.26294708251952,10804.685546875,-0.0449885055422782,-0.043570190668106,0.96847383888226,0.2117665410041809,554.3759765625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,editing,publishing,editing and publishing,publishing and editing,1,1.0,24,500,500,92.42667388916016,103.37370300292967,9412.095703125,-0.0342368893325328,-0.0428301505744457,1.2509942173323343,0.1945871710777282,621.267333984375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,cysts,tumors,cysts and tumors,tumors and cysts,0,,24,500,500,121.83103942871094,128.626708984375,15445.4765625,-0.059483703225851,-0.0663119480013847,1.1147918573530604,0.1732638329267501,1083.0823974609375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,dirt,sweat,dirt and sweat,sweat and dirt,2,0.5,24,500,500,100.94776916503906,101.17249298095705,9956.486328125,-0.0408375859260559,-0.0410255417227745,1.0046025197733022,0.2239468693733215,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,dreams,plans,dreams and plans,plans and dreams,2,0.5,24,500,500,130.05645751953125,132.44578552246094,17089.94921875,-0.0677890479564666,-0.070308156311512,1.0371609932722916,0.125586912035942,985.9778442382812
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,farms,fields,farms and fields,fields and farms,2,0.5,24,500,500,109.56680297851562,108.91080474853516,11667.3642578125,-0.0481091365218162,-0.0475413352251052,0.9881976410768984,0.2117243558168411,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,cause,consequence,cause and consequence,consequence and cause,1,1.0,24,500,500,85.41482543945312,81.849609375,6906.6357421875,-0.0292388722300529,-0.0268511343747377,0.9183368689281732,0.164723515510559,889.0625610351562
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fungicides,insecticides,fungicides and insecticides,insecticides and fungicides,0,,24,500,500,104.17951202392578,106.09732818603516,10934.4267578125,-0.0434950031340122,-0.0451168045401573,1.0372870741300595,0.1463693380355835,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,choice,decision,choice and decision,decision and choice,0,,24,500,500,81.51524353027344,81.38424682617188,6574.474609375,-0.0266299750655889,-0.026546673849225,0.9968719003244,0.1341413110494613,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,confusion,turmoil,confusion and turmoil,turmoil and confusion,2,0.0,24,500,500,94.63223266601562,89.88005828857422,8275.8046875,-0.035888448357582,-0.0323784537613391,0.9021970924663464,0.2442831993103027,639.8462524414062
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,magic,superstition,magic and superstition,superstition and magic,0,,24,500,500,105.37008666992188,107.52320861816406,11107.806640625,-0.0444945432245731,-0.0463376380503177,1.0414229407062827,0.1969565898180008,714.603759765625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,machinery,power,machinery and power,power and machinery,0,,24,500,500,91.1486587524414,92.60121154785156,8308.896484375,-0.0332953743636608,-0.0343686714768409,1.032235622325712,0.1758842915296554,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,education,skill,education and skill,skill and education,0,,24,500,500,109.09934997558594,106.13237762451172,11499.77734375,-0.0477030873298645,-0.0451466180384159,0.9464087245806392,0.1218327805399894,464.3055114746094
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,forms,materials,forms and materials,materials and forms,0,,24,500,500,111.0652847290039,115.37207794189452,12543.1875,-0.0494343414902687,-0.0533495619893074,1.07920041778668,0.2050837129354477,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,length,quality,length and quality,quality and length,0,,24,500,500,78.102783203125,79.3631591796875,6150.29833984375,-0.0244475156068801,-0.0252445302903652,1.032601050196721,0.1247105449438095,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,inclination,time,inclination and time,time and inclination,2,0.0,24,500,500,90.5374984741211,91.86772918701172,8185.2802734375,-0.0328500643372535,-0.0338263697922229,1.0297200469669163,0.1775852739810943,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,help,understanding,help and understanding,understanding and help,0,,24,500,500,99.27881622314452,100.05229949951172,9772.28515625,-0.0394981727004051,-0.0401220880448818,1.015796055914007,0.1793987303972244,225.9786376953125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,closets,drawers,closets and drawers,drawers and closets,7,0.4285714285714285,24,500,500,105.2838134765625,107.17857360839844,11149.11328125,-0.0444211363792419,-0.0460410639643669,1.0364674953674071,0.1543578803539276,478.74114990234375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,friends,partners,friends and partners,partners and friends,3,0.6666666666666666,24,500,500,110.81249237060548,112.04647827148438,12264.994140625,-0.0492107309401035,-0.0503182895481586,1.022506444974434,0.1555678844451904,1243.544677734375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,receivers,senders,receivers and senders,senders and receivers,0,,24,500,500,108.23313903808594,105.74524688720705,11255.7412109375,-0.0469459295272827,-0.0448178611695766,0.954669800361087,0.1855503618717193,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,authority,force,authority and force,force and authority,0,,24,500,500,104.99413299560548,104.45832824707033,10731.1171875,-0.0441765822470188,-0.0437336340546608,0.989973235369789,0.2082195729017257,799.2311401367188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fear,want,fear and want,want and fear,1,1.0,24,500,500,118.81365203857422,120.13140106201172,14052.80078125,-0.0565729513764381,-0.0578418970108032,1.022430253389495,0.1751326620578766,503.1719970703125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,trees,underbrush,trees and underbrush,underbrush and trees,5,1.0,24,500,500,104.76818084716795,108.41055297851562,11114.6357421875,-0.0439870506525039,-0.0471056029200553,1.0708970531392947,0.2062483727931976,668.8075561523438
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bacon,coffee,bacon and coffee,coffee and bacon,5,0.8,24,500,500,115.82006072998048,115.28960418701172,13118.4833984375,-0.0537589751183986,-0.0532733164727687,0.9909659988018694,0.1878462731838226,1089.6611328125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,december,may,december and may,may and december,2,0.5,24,500,500,110.0826187133789,109.54231262207033,11825.537109375,-0.0485607534646987,-0.0480942577123642,0.990393564369348,0.197197824716568,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,grains,seeds,grains and seeds,seeds and grains,1,1.0,24,500,500,120.23140716552734,123.26251983642578,14564.74609375,-0.0579322278499603,-0.0608963817358017,1.051165888070424,0.184954360127449,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,beauty,color,beauty and color,color and beauty,1,1.0,24,500,500,108.11104583740234,107.09264373779295,11410.0888671875,-0.0468394570052623,-0.0459672734141349,0.9813792975646706,0.1713301092386245,1114.68408203125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,legs,torso,legs and torso,torso and legs,0,,24,500,500,112.81574249267578,109.89783477783205,12223.21484375,-0.0510062128305435,-0.0484069474041461,0.9490402191781462,0.1722872257232666,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,transportation,utilities,transportation and utilities,utilities and transportation,0,,24,500,500,108.6112823486328,99.56883239746094,10760.3310546875,-0.0472785085439682,-0.0397352799773216,0.8404512155955278,0.1383284777402877,788.1022338867188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,hardships,trials,hardships and trials,trials and hardships,4,0.0,24,500,500,104.3836669921875,102.84552764892578,10516.80859375,-0.0436650924384593,-0.0423935987055301,0.9708807731319647,0.2038503140211105,866.5507202148438
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,science,tactics,science and tactics,tactics and science,0,,24,500,500,107.30081176757812,106.5139389038086,11233.0087890625,-0.0461405143141746,-0.0454718209803104,0.9855074581676524,0.1860395222902298,329.0028076171875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,neighborhood,school,neighborhood and school,school and neighborhood,1,1.0,24,500,500,92.92770385742188,90.6827392578125,8355.3408203125,-0.0346086584031581,-0.0329593531787395,0.9523441444852964,0.1342618614435196,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,irony,satire,irony and satire,satire and irony,0,,24,500,500,90.25621795654295,90.72535705566406,8029.5107421875,-0.0326455160975456,-0.0329903438687324,1.0105627912316189,0.1966340988874435,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,kitchen,pantry,kitchen and pantry,pantry and kitchen,1,1.0,24,500,500,79.96192169189453,81.98513793945312,6502.1611328125,-0.0256252568215131,-0.0269401296973228,1.051311597966339,0.1285933256149292,727.6471557617188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,astronomy,geology,astronomy and geology,geology and astronomy,0,,24,500,500,108.6844482421875,115.4299087524414,12270.017578125,-0.0473377965390682,-0.0534030608832836,1.1281273060356682,0.2115575671195984,724.9157104492188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,development,practice,development and practice,practice and development,0,,24,500,500,108.94242095947266,106.44168853759766,11477.2373046875,-0.0475643426179885,-0.0454101487994194,0.9547099003160724,0.1466947197914123,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,aloes,myrrh,aloes and myrrh,myrrh and aloes,1,0.0,24,500,500,106.22561645507812,100.69110107421876,10465.259765625,-0.0452202856540679,-0.04063605889678,0.8986245511061786,0.2203014343976974,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,feet,heads,feet and heads,heads and feet,6,0.3333333333333333,24,500,500,97.1094741821289,96.29454803466795,9155.076171875,-0.0377892442047596,-0.0371648855507373,0.9834778740045936,0.2058021575212478,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,snow,water,snow and water,water and snow,3,1.0,24,500,500,116.52706909179688,117.57839965820312,13484.3974609375,-0.0544156320393085,-0.0554095394909381,1.018265109020725,0.1772715598344802,1332.64208984375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,back,hips,back and hips,hips and back,1,0.0,24,500,500,115.45347595214844,117.15510559082033,13292.5322265625,-0.0534189380705356,-0.0550112947821617,1.0298088425030738,0.1850021183490753,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bombers,missiles,bombers and missiles,missiles and bombers,0,,24,500,500,102.44486236572266,103.9281768798828,10453.42578125,-0.0420582704246044,-0.0432908460497856,1.029306379286109,0.1898161023855209,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,argument,debate,argument and debate,debate and argument,1,0.0,24,500,500,89.23298645019531,87.90434265136719,7750.14501953125,-0.031910877674818,-0.0309706311672925,0.9705352351286964,0.1565633714199066,1125.2508544921875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,doubts,suspicions,doubts and suspicions,suspicions and doubts,3,1.0,24,500,500,79.87773895263672,79.75082397460938,6309.06591796875,-0.0255707968026399,-0.0254917554557323,0.996908921238643,0.1387902051210403,247.05747985839844
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,laborers,servants,laborers and servants,servants and laborers,0,,24,500,500,120.98920440673828,116.14242553710938,13818.0810546875,-0.0586650632321834,-0.0540643744170665,0.9215770245246584,0.1908432394266128,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,arms,faces,arms and faces,faces and arms,2,0.0,24,500,500,106.85537719726562,107.28531646728516,11266.2890625,-0.0457575768232345,-0.046132817864418,1.0082006318348775,0.1853983402252197,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,chrome,glass,chrome and glass,glass and chrome,0,,24,500,500,104.8760986328125,102.671875,10606.6494140625,-0.0440800227224826,-0.0422505550086498,0.958496670354488,0.1761823445558548,603.0858154296875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,paris,washington,paris and washington,washington and paris,1,1.0,24,500,500,114.19435119628906,110.65288543701172,12453.126953125,-0.0522601455450058,-0.0490743927657604,0.9390404916400042,0.1757413744926452,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,arm,back,arm and back,back and arm,1,1.0,24,500,500,112.64917755126952,112.93175506591795,12557.275390625,-0.0508549436926841,-0.0511165596544742,1.005144356532396,0.16058149933815,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,emotion,meaning,emotion and meaning,meaning and emotion,0,,24,500,500,104.83851623535156,104.8591537475586,10798.8662109375,-0.0440464876592159,-0.0440699085593223,1.0005317313899722,0.1880491524934768,647.7659912109375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bushes,vines,bushes and vines,vines and bushes,9,0.2222222222222222,24,500,500,109.76321411132812,109.86885833740234,11775.6142578125,-0.0482827089726924,-0.0483814254403114,1.002044551138893,0.2169009447097778,930.7261352539062
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,aims,ends,aims and ends,ends and aims,2,0.5,24,500,500,97.20005798339844,91.19207763671876,8719.6884765625,-0.0378638170659542,-0.0333306416869163,0.8802768518783616,0.1975283026695251,837.1072998046875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,authority,independence,authority and independence,independence and authority,0,,24,500,500,103.6529769897461,102.54254150390624,10454.578125,-0.0430552512407302,-0.0421441756188869,0.9788393843819576,0.1823805123567581,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,crises,problems,crises and problems,problems and crises,0,,24,500,500,109.4548110961914,106.47817993164062,11379.5869140625,-0.0480109564960002,-0.0454412959516048,0.946477622360856,0.2220045179128646,352.2159729003906
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bathrobe,slippers,bathrobe and slippers,slippers and bathrobe,2,0.5,24,500,500,99.41368865966795,99.02762603759766,9638.337890625,-0.0396062657237052,-0.0393044911324977,0.9923806350916116,0.2051884680986404,477.6099548339844
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,generalists,specialists,generalists and specialists,specialists and generalists,0,,24,500,500,118.02337646484376,111.25827026367188,12968.50390625,-0.0558234825730323,-0.0496128313243389,0.8887448263270168,0.1731024533510208,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,boredom,loneliness,boredom and loneliness,loneliness and boredom,1,0.0,24,500,500,110.39613342285156,114.31236267089844,12475.0703125,-0.048840794712305,-0.0523740090429782,1.0723414586409885,0.1526468694210052,285.0149230957031
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,excitement,fatigue,excitement and fatigue,fatigue and excitement,10,0.3,24,500,500,88.40629577636719,89.63912963867188,7809.421875,-0.031322069466114,-0.0322051048278808,1.0281921142765529,0.1699221581220626,433.0426940917969
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fun,pleasure,fun and pleasure,pleasure and fun,5,0.8,24,500,500,101.86038208007812,102.23593139648438,10193.5625,-0.0415788367390632,-0.0418925248086452,1.007544416683675,0.205313503742218,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,individualism,socialism,individualism and socialism,socialism and individualism,0,,24,500,500,102.91080474853516,103.19046020507812,10476.27734375,-0.0424412414431571,-0.0426784381270408,1.005588825298651,0.1639867424964904,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fields,homes,fields and homes,homes and fields,1,1.0,24,500,500,107.77896881103516,107.77005767822266,11402.2490234375,-0.0465517155826091,-0.0465506389737129,0.999976872841682,0.1915601789951324,437.3009643554688
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,brow,cheeks,brow and cheeks,cheeks and brow,4,0.25,24,500,500,111.2359390258789,112.6790771484375,12419.9775390625,-0.0495883002877235,-0.0508880726993083,1.026211271691977,0.1346078515052795,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,certainty,security,certainty and security,security and certainty,0,,24,500,500,103.33155059814452,104.69927215576172,10581.4775390625,-0.0427892990410327,-0.0439356192946434,1.0267898815662146,0.2084677368402481,93.3793487548828
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,artist,critic,artist and critic,critic and artist,0,,24,500,500,85.01115417480469,87.55742645263672,7377.0712890625,-0.0289632622152566,-0.0307266619056463,1.0608840149733114,0.1346799284219741,404.23052978515625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,20s,30s,20s and 30s,30s and 20s,3,1.0,24,500,500,105.67909240722656,106.0901870727539,11118.615234375,-0.0447564236819744,-0.0451107323169708,1.0079163750328672,0.1285419166088104,0.0
